gene	Sample_ID	compendium_version	drugs	rollup_cohort	Pathway_support_for_outlier
HEXA	TH34_1162_S01	v7		lowstringency_pd_outliers	KEGG_LYSOSOME(23/121),REACTOME_GLYCOSPHINGOLIPID_METABOLISM(5/38),REACTOME_SPHINGOLIPID_METABOLISM(6/69),REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS(11/478),REACTOME_PHOSPHOLIPID_METABOLISM(7/198),KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM(4/44),KEGG_OTHER_GLYCAN_DEGRADATION(3/16),HALLMARK_HYPOXIA(6/200)
HLA-DMA	TH34_1162_S01	v7		lowstringency_pd_outliers	REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION(9/91),REACTOME_ADAPTIVE_IMMUNE_SYSTEM(14/539),REACTOME_IMMUNE_SYSTEM(18/933),KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION(6/89),HALLMARK_ALLOGRAFT_REJECTION(7/200),HALLMARK_INTERFERON_GAMMA_RESPONSE(6/200),KEGG_LEISHMANIA_INFECTION(4/72),KEGG_ASTHMA(3/30)
HLA-DMB	TH34_1162_S01	v7		lowstringency_pd_outliers	REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION(9/91),REACTOME_ADAPTIVE_IMMUNE_SYSTEM(14/539),REACTOME_IMMUNE_SYSTEM(18/933),KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION(6/89),HALLMARK_ALLOGRAFT_REJECTION(7/200),KEGG_LEISHMANIA_INFECTION(4/72),KEGG_ASTHMA(3/30)
HMOX1	TH34_1162_S01	v7	SUNITINIB,SORAFENIB	lowstringency_pd_outliers	BIOCARTA_IL10_PATHWAY(4/17),HALLMARK_UV_RESPONSE_UP(7/158),REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES(10/413),REACTOME_IRON_UPTAKE_AND_TRANSPORT(4/36),HALLMARK_P53_PATHWAY(7/200),HALLMARK_HYPOXIA(6/200),HALLMARK_APOPTOSIS(5/161),REACTOME_METABOLISM_OF_PORPHYRINS(2/14)
HOXD10	TH34_1162_S01	v7		lowstringency_pd_outliers	NA
HOXD11	TH34_1162_S01	v7		lowstringency_pd_outliers	HALLMARK_KRAS_SIGNALING_UP(10/200)
HOXD9	TH34_1162_S01	v7		lowstringency_pd_outliers	NA
IFI30	TH34_1162_S01	v7		lowstringency_pd_outliers	KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION(6/89),HALLMARK_P53_PATHWAY(7/200),HALLMARK_INTERFERON_GAMMA_RESPONSE(6/200)
IL10RA	TH34_1162_S01	v7		lowstringency_pd_outliers	HALLMARK_KRAS_SIGNALING_UP(10/200),BIOCARTA_IL10_PATHWAY(4/17),HALLMARK_INFLAMMATORY_RESPONSE(7/200),HALLMARK_INTERFERON_GAMMA_RESPONSE(6/200)
IL24	TH34_1162_S01	v7		lowstringency_pd_outliers	NABA_MATRISOME_ASSOCIATED(12/753),NABA_MATRISOME(14/1028)
ITGAX	TH34_1162_S01	v7		lowstringency_pd_outliers	REACTOME_HEMOSTASIS(10/466)
ITM2A	TH34_1162_S01	v7		lowstringency_pd_outliers	NA
JAK1	TH34_1162_S01	v7	RUXOLITINIB,Ruxolitinib,PEMBROLIZUMAB,ENZASTAURIN,INCB18424,AZD1480	lowstringency_pd_outliers	REACTOME_IMMUNE_SYSTEM(18/933),BIOCARTA_IL10_PATHWAY(4/17),KEGG_LEISHMANIA_INFECTION(4/72)
KCNE3	TH34_1162_S01	v7		lowstringency_pd_outliers	NA
KDSR	TH34_1162_S01	v7		lowstringency_pd_outliers	REACTOME_SPHINGOLIPID_METABOLISM(6/69),REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS(11/478),REACTOME_PHOSPHOLIPID_METABOLISM(7/198)
KIAA1456	TH34_1162_S01	v7		lowstringency_pd_outliers	NA
KMO	TH34_1162_S01	v7		lowstringency_pd_outliers	NA
LAIR1	TH34_1162_S01	v7		lowstringency_pd_outliers	NA
LAMTOR4	TH34_1162_S01	v7		lowstringency_pd_outliers	NO_PATHWAY_SUPPORT_RESULTS
LAPTM5	TH34_1162_S01	v7		lowstringency_pd_outliers	KEGG_LYSOSOME(23/121),HALLMARK_KRAS_SIGNALING_UP(10/200)
LGALS9	TH34_1162_S01	v7		lowstringency_pd_outliers	NABA_MATRISOME_ASSOCIATED(12/753),NABA_MATRISOME(14/1028)
LGMN	TH34_1162_S01	v7		lowstringency_pd_outliers	KEGG_LYSOSOME(23/121),REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION(9/91),HALLMARK_COMPLEMENT(10/200),REACTOME_ADAPTIVE_IMMUNE_SYSTEM(14/539),REACTOME_IMMUNE_SYSTEM(18/933),KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION(6/89),REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS(11/478),REACTOME_TRAFFICKING_AND_PROCESSING_OF_ENDOSOMAL_TLR(3/14),HALLMARK_COAGULATION(5/138),REACTOME_INNATE_IMMUNE_SYSTEM(6/279),REACTOME_TOLL_RECEPTOR_CASCADES(4/118)
LILRB4	TH34_1162_S01	v7		lowstringency_pd_outliers	REACTOME_ADAPTIVE_IMMUNE_SYSTEM(14/539),REACTOME_IMMUNE_SYSTEM(18/933)
LIPA	TH34_1162_S01	v7		lowstringency_pd_outliers	KEGG_LYSOSOME(23/121),HALLMARK_COMPLEMENT(10/200)
LIPI	TH34_1162_S01	v7		lowstringency_pd_outliers	NA
LL21NC02-1C16.2	TH34_1162_S01	v7		lowstringency_pd_outliers	NO_PATHWAY_SUPPORT_RESULTS
LONRF1	TH34_1162_S01	v7		lowstringency_pd_outliers	NA
LOXHD1	TH34_1162_S01	v7		lowstringency_pd_outliers	NA
LRCH4	TH34_1162_S01	v7		lowstringency_pd_outliers	NA
LST1	TH34_1162_S01	v7		lowstringency_pd_outliers	NA
MAN2B1	TH34_1162_S01	v7		lowstringency_pd_outliers	KEGG_LYSOSOME(23/121),KEGG_OTHER_GLYCAN_DEGRADATION(3/16)
MCOLN1	TH34_1162_S01	v7		lowstringency_pd_outliers	KEGG_LYSOSOME(23/121),REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES(10/413),REACTOME_IRON_UPTAKE_AND_TRANSPORT(4/36)
MFSD1	TH34_1162_S01	v7		lowstringency_pd_outliers	NA
MGAT1	TH34_1162_S01	v7		lowstringency_pd_outliers	HALLMARK_UV_RESPONSE_UP(7/158)
MIER2	TH34_1162_S01	v7		lowstringency_pd_outliers	NA
MPP1	TH34_1162_S01	v7		lowstringency_pd_outliers	NA
MS4A4A	TH34_1162_S01	v7		lowstringency_pd_outliers	NA
MS4A6A	TH34_1162_S01	v7		lowstringency_pd_outliers	NA
MS4A7	TH34_1162_S01	v7		lowstringency_pd_outliers	NA
MSR1	TH34_1162_S01	v7		lowstringency_pd_outliers	HALLMARK_INFLAMMATORY_RESPONSE(7/200)
MYO9B	TH34_1162_S01	v7		lowstringency_pd_outliers	REACTOME_SIGNALING_BY_RHO_GTPASES(4/113)
NAGK	TH34_1162_S01	v7		lowstringency_pd_outliers	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM(4/44),HALLMARK_HYPOXIA(6/200)
NEUROD6	TH34_1162_S01	v7		lowstringency_pd_outliers	NA
NKX2-2	TH34_1162_S01	v7		lowstringency_pd_outliers	REACTOME_DEVELOPMENTAL_BIOLOGY(8/396)
NPC2	TH34_1162_S01	v7		lowstringency_pd_outliers	KEGG_LYSOSOME(23/121)
NPL	TH34_1162_S01	v7		lowstringency_pd_outliers	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM(4/44)
NPW	TH34_1162_S01	v7		lowstringency_pd_outliers	NA
NR0B1	TH34_1162_S01	v7		lowstringency_pd_outliers	NA
NRD1	TH34_1162_S01	v7		lowstringency_pd_outliers	NA
ODF2L	TH34_1162_S01	v7		lowstringency_pd_outliers	NA
P3H1	TH34_1162_S01	v7		lowstringency_pd_outliers	NABA_ECM_REGULATORS(8/238),NABA_MATRISOME_ASSOCIATED(12/753),NABA_MATRISOME(14/1028)
PARL	TH34_1162_S01	v7		lowstringency_pd_outliers	NA
PAX7	TH34_1162_S01	v7		lowstringency_pd_outliers	NA
PHKA2	TH34_1162_S01	v7		lowstringency_pd_outliers	NA
PKP1	TH34_1162_S01	v7		lowstringency_pd_outliers	HALLMARK_HYPOXIA(6/200)
PLA2G15	TH34_1162_S01	v7		lowstringency_pd_outliers	KEGG_LYSOSOME(23/121)
PLAUR	TH34_1162_S01	v7		lowstringency_pd_outliers	HALLMARK_COMPLEMENT(10/200),HALLMARK_KRAS_SIGNALING_UP(10/200),HALLMARK_INFLAMMATORY_RESPONSE(7/200),REACTOME_HEMOSTASIS(10/466),HALLMARK_HYPOXIA(6/200)
PLD3	TH34_1162_S01	v7		lowstringency_pd_outliers	REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS(11/478),REACTOME_PHOSPHOLIPID_METABOLISM(7/198)
PLIN2	TH34_1162_S01	v7		lowstringency_pd_outliers	REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS(11/478),HALLMARK_HYPOXIA(6/200)
PPT1	TH34_1162_S01	v7		lowstringency_pd_outliers	KEGG_LYSOSOME(23/121),HALLMARK_UV_RESPONSE_UP(7/158),HALLMARK_APOPTOSIS(5/161),HALLMARK_PROTEIN_SECRETION(4/96)
PRKCB	TH34_1162_S01	v7	SOPHORETIN,ENZASTAURIN	lowstringency_pd_outliers	REACTOME_ADAPTIVE_IMMUNE_SYSTEM(14/539),REACTOME_IMMUNE_SYSTEM(18/933),HALLMARK_ALLOGRAFT_REJECTION(7/200),REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION(7/208),REACTOME_HEMOSTASIS(10/466),KEGG_LEISHMANIA_INFECTION(4/72),KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION(3/42),BIOCARTA_CBL_PATHWAY(2/13)
PRND	TH34_1162_S01	v7		lowstringency_pd_outliers	NA
PRRT4	TH34_1162_S01	v7		lowstringency_pd_outliers	NA
PRSS35	TH34_1162_S01	v7		lowstringency_pd_outliers	NA
PSAP	TH34_1162_S01	v7		lowstringency_pd_outliers	KEGG_LYSOSOME(23/121),REACTOME_GLYCOSPHINGOLIPID_METABOLISM(5/38),REACTOME_SPHINGOLIPID_METABOLISM(6/69),REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS(11/478),REACTOME_PHOSPHOLIPID_METABOLISM(7/198),REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION(7/208),REACTOME_HEMOSTASIS(10/466)
PTPN13	TH34_1162_S01	v7		lowstringency_pd_outliers	NA
RASAL3	TH34_1162_S01	v7		lowstringency_pd_outliers	NA
RBM11	TH34_1162_S01	v7		lowstringency_pd_outliers	NA
RHOG	TH34_1162_S01	v7		lowstringency_pd_outliers	HALLMARK_COMPLEMENT(10/200),HALLMARK_INFLAMMATORY_RESPONSE(7/200),REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION(7/208),REACTOME_HEMOSTASIS(10/466),REACTOME_DEVELOPMENTAL_BIOLOGY(8/396),REACTOME_AXON_GUIDANCE(6/251),REACTOME_SIGNALING_BY_RHO_GTPASES(4/113)
RNASE1	TH34_1162_S01	v7		lowstringency_pd_outliers	NA
RNASE6	TH34_1162_S01	v7		lowstringency_pd_outliers	NA
RNF130	TH34_1162_S01	v7		lowstringency_pd_outliers	NA
RNPEPL1	TH34_1162_S01	v7		lowstringency_pd_outliers	NA
RP11-1258F18.1	TH34_1162_S01	v7		lowstringency_pd_outliers	NO_PATHWAY_SUPPORT_RESULTS
RP11-343H5.4	TH34_1162_S01	v7		lowstringency_pd_outliers	NO_PATHWAY_SUPPORT_RESULTS
RP11-671J11.5	TH34_1162_S01	v7		lowstringency_pd_outliers	NO_PATHWAY_SUPPORT_RESULTS
RP11-734K23.9	TH34_1162_S01	v7		lowstringency_pd_outliers	NO_PATHWAY_SUPPORT_RESULTS
RP13-77O11.8	TH34_1162_S01	v7		lowstringency_pd_outliers	NO_PATHWAY_SUPPORT_RESULTS
RP4-765C7.2	TH34_1162_S01	v7		lowstringency_pd_outliers	NO_PATHWAY_SUPPORT_RESULTS
SAMHD1	TH34_1162_S01	v7		lowstringency_pd_outliers	HALLMARK_INTERFERON_GAMMA_RESPONSE(6/200)
SAT1	TH34_1162_S01	v7		lowstringency_pd_outliers	HALLMARK_P53_PATHWAY(7/200),HALLMARK_APOPTOSIS(5/161)
SCNN1G	TH34_1162_S01	v7		lowstringency_pd_outliers	KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION(3/42)
SH3BGRL3	TH34_1162_S01	v7		lowstringency_pd_outliers	NA
SHANK1	TH34_1162_S01	v7		lowstringency_pd_outliers	NA
SIGLEC1	TH34_1162_S01	v7		lowstringency_pd_outliers	NA
SIM2	TH34_1162_S01	v7		lowstringency_pd_outliers	NA
SIPA1	TH34_1162_S01	v7		lowstringency_pd_outliers	REACTOME_ADAPTIVE_IMMUNE_SYSTEM(14/539),REACTOME_IMMUNE_SYSTEM(18/933)
SLC15A3	TH34_1162_S01	v7		lowstringency_pd_outliers	REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES(10/413),REACTOME_AMINO_ACID_AND_OLIGOPEPTIDE_SLC_TRANSPORTERS(4/49),REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES(4/94)
SLC17A8	TH34_1162_S01	v7		lowstringency_pd_outliers	REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES(10/413),REACTOME_AMINO_ACID_AND_OLIGOPEPTIDE_SLC_TRANSPORTERS(4/49),REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES(4/94)
SLC38A4	TH34_1162_S01	v7		lowstringency_pd_outliers	REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES(10/413),REACTOME_AMINO_ACID_AND_OLIGOPEPTIDE_SLC_TRANSPORTERS(4/49),REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES(4/94)
SLC7A7	TH34_1162_S01	v7		lowstringency_pd_outliers	REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES(10/413),REACTOME_HEMOSTASIS(10/466),REACTOME_AMINO_ACID_AND_OLIGOPEPTIDE_SLC_TRANSPORTERS(4/49),REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES(4/94)
SNX18	TH34_1162_S01	v7		lowstringency_pd_outliers	NA
SPI1	TH34_1162_S01	v7		lowstringency_pd_outliers	HALLMARK_ALLOGRAFT_REJECTION(7/200)
SPP1	TH34_1162_S01	v7		lowstringency_pd_outliers	HALLMARK_KRAS_SIGNALING_UP(10/200),NABA_MATRISOME(14/1028)
SRSF6	TH34_1162_S01	v7		lowstringency_pd_outliers	NA
STAB1	TH34_1162_S01	v7		lowstringency_pd_outliers	HALLMARK_INFLAMMATORY_RESPONSE(7/200),HALLMARK_ALLOGRAFT_REJECTION(7/200)
SYNPR	TH34_1162_S01	v7		lowstringency_pd_outliers	NA
TAF6L	TH34_1162_S01	v7		lowstringency_pd_outliers	NA
TCIRG1	TH34_1162_S01	v7		lowstringency_pd_outliers	KEGG_LYSOSOME(23/121),REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES(10/413),REACTOME_IRON_UPTAKE_AND_TRANSPORT(4/36)
TIAL1	TH34_1162_S01	v7		lowstringency_pd_outliers	NA
TMEM91	TH34_1162_S01	v7		lowstringency_pd_outliers	NA
TNFAIP2	TH34_1162_S01	v7		lowstringency_pd_outliers	HALLMARK_INTERFERON_GAMMA_RESPONSE(6/200)
TRAPPC5	TH34_1162_S01	v7		lowstringency_pd_outliers	NA
TRAV1-2	TH34_1162_S01	v7		lowstringency_pd_outliers	NA
TREM2	TH34_1162_S01	v7		lowstringency_pd_outliers	REACTOME_DEVELOPMENTAL_BIOLOGY(8/396),REACTOME_AXON_GUIDANCE(6/251)
TRPM4	TH34_1162_S01	v7		lowstringency_pd_outliers	NA
TSPAN8	TH34_1162_S01	v7		lowstringency_pd_outliers	HALLMARK_PROTEIN_SECRETION(4/96)
TYROBP	TH34_1162_S01	v7		lowstringency_pd_outliers	REACTOME_ADAPTIVE_IMMUNE_SYSTEM(14/539),REACTOME_IMMUNE_SYSTEM(18/933),REACTOME_DEVELOPMENTAL_BIOLOGY(8/396),REACTOME_AXON_GUIDANCE(6/251)
UACA	TH34_1162_S01	v7		lowstringency_pd_outliers	NA
UBXN11	TH34_1162_S01	v7		lowstringency_pd_outliers	NA
UGT3A2	TH34_1162_S01	v7		lowstringency_pd_outliers	NA
VAMP8	TH34_1162_S01	v7		lowstringency_pd_outliers	REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING(5/60),HALLMARK_P53_PATHWAY(7/200),REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS(4/53),REACTOME_LYSOSOME_VESICLE_BIOGENESIS(3/23),HALLMARK_INTERFERON_GAMMA_RESPONSE(6/200),REACTOME_MEMBRANE_TRAFFICKING(5/129)
XAGE1A	TH34_1162_S01	v7		lowstringency_pd_outliers	NA
XAGE1B	TH34_1162_S01	v7		lowstringency_pd_outliers	NA
XG	TH34_1162_S01	v7		lowstringency_pd_outliers	NA
ZC3H13	TH34_1162_S01	v7		lowstringency_pd_outliers	NA
ZDHHC3	TH34_1162_S01	v7		lowstringency_pd_outliers	NA
ZNF276	TH34_1162_S01	v7		lowstringency_pd_outliers	NA
AC005062.2	TH34_1163_S01	v7		lowstringency_pd_outliers	NO_PATHWAY_SUPPORT_RESULTS
AC079781.5	TH34_1163_S01	v7		lowstringency_pd_outliers	NO_PATHWAY_SUPPORT_RESULTS
ADH1C	TH34_1163_S01	v7		lowstringency_pd_outliers	NA
ADM	TH34_1163_S01	v7		lowstringency_pd_outliers	HALLMARK_HYPOXIA(8/200),PID_HIF1_TFPATHWAY(5/66)
ALG5	TH34_1163_S01	v7		lowstringency_pd_outliers	NA
AP001065.15	TH34_1163_S01	v7		lowstringency_pd_outliers	NO_PATHWAY_SUPPORT_RESULTS
ARGLU1	TH34_1163_S01	v7		lowstringency_pd_outliers	NA
BBS2	TH34_1163_S01	v7		lowstringency_pd_outliers	NA
CARKD	TH34_1163_S01	v7		lowstringency_pd_outliers	NA
CDC16	TH34_1163_S01	v7		lowstringency_pd_outliers	NA
CFDP1	TH34_1163_S01	v7		lowstringency_pd_outliers	NA
CHURC1	TH34_1163_S01	v7		lowstringency_pd_outliers	NA
CNRIP1	TH34_1163_S01	v7		lowstringency_pd_outliers	NA
CRYZL1	TH34_1163_S01	v7		lowstringency_pd_outliers	NA
CSAG1	TH34_1163_S01	v7		lowstringency_pd_outliers	NA
CSAG2	TH34_1163_S01	v7		lowstringency_pd_outliers	NA
CSAG3	TH34_1163_S01	v7		lowstringency_pd_outliers	NA
CUL4A	TH34_1163_S01	v7		lowstringency_pd_outliers	NA
CXCL8	TH34_1163_S01	v7		lowstringency_pd_outliers	NA
DIDO1	TH34_1163_S01	v7		lowstringency_pd_outliers	NA
DNAJB11	TH34_1163_S01	v7		lowstringency_pd_outliers	NA
EDNRA	TH34_1163_S01	v7	ZIBOTENTAN,ZD4054	lowstringency_pd_outliers	NA
ERCC5	TH34_1163_S01	v7		lowstringency_pd_outliers	NA
ESD	TH34_1163_S01	v7		lowstringency_pd_outliers	NA
F3	TH34_1163_S01	v7		lowstringency_pd_outliers	HALLMARK_HYPOXIA(8/200)
FABP7	TH34_1163_S01	v7		lowstringency_pd_outliers	NA
FAR2P1	TH34_1163_S01	v7		lowstringency_pd_outliers	NO_PATHWAY_SUPPORT_RESULTS
FKBP5	TH34_1163_S01	v7		lowstringency_pd_outliers	NA
FMO1	TH34_1163_S01	v7		lowstringency_pd_outliers	NA
FP236383.7	TH34_1163_S01	v7		lowstringency_pd_outliers	NO_PATHWAY_SUPPORT_RESULTS
FP236383.8	TH34_1163_S01	v7		lowstringency_pd_outliers	NO_PATHWAY_SUPPORT_RESULTS
FP671120.2	TH34_1163_S01	v7		lowstringency_pd_outliers	NO_PATHWAY_SUPPORT_RESULTS
FRG1	TH34_1163_S01	v7		lowstringency_pd_outliers	NA
FTH1	TH34_1163_S01	v7		lowstringency_pd_outliers	NA
GTF2F2	TH34_1163_S01	v7		lowstringency_pd_outliers	NA
GTSF1	TH34_1163_S01	v7		lowstringency_pd_outliers	NA
HMOX1	TH34_1163_S01	v7	SUNITINIB,SORAFENIB	lowstringency_pd_outliers	HALLMARK_HYPOXIA(8/200),PID_HIF1_TFPATHWAY(5/66)
IFNGR2	TH34_1163_S01	v7		lowstringency_pd_outliers	NA
ING1	TH34_1163_S01	v7		lowstringency_pd_outliers	NA
JPX_1	TH34_1163_S01	v7		lowstringency_pd_outliers	NO_PATHWAY_SUPPORT_RESULTS
KCNE4	TH34_1163_S01	v7		lowstringency_pd_outliers	NA
KDM3A	TH34_1163_S01	v7		lowstringency_pd_outliers	HALLMARK_HYPOXIA(8/200)
LDHA	TH34_1163_S01	v7		lowstringency_pd_outliers	HALLMARK_HYPOXIA(8/200),PID_HIF1_TFPATHWAY(5/66)
LONRF1	TH34_1163_S01	v7		lowstringency_pd_outliers	NA
MED4	TH34_1163_S01	v7		lowstringency_pd_outliers	NA
MIR210HG	TH34_1163_S01	v7		lowstringency_pd_outliers	NA
MME	TH34_1163_S01	v7		lowstringency_pd_outliers	NA
MMP9	TH34_1163_S01	v7	BEVACIZUMAB	lowstringency_pd_outliers	NA
MRPS22	TH34_1163_S01	v7		lowstringency_pd_outliers	NA
MRPS31	TH34_1163_S01	v7		lowstringency_pd_outliers	NA
MRPS35	TH34_1163_S01	v7		lowstringency_pd_outliers	NA
MT-RNR1	TH34_1163_S01	v7		lowstringency_pd_outliers	NO_PATHWAY_SUPPORT_RESULTS
MT1E	TH34_1163_S01	v7		lowstringency_pd_outliers	HALLMARK_HYPOXIA(8/200)
MTA3	TH34_1163_S01	v7		lowstringency_pd_outliers	NA
MTIF3	TH34_1163_S01	v7		lowstringency_pd_outliers	NA
MYF5	TH34_1163_S01	v7		lowstringency_pd_outliers	NA
MYH7B	TH34_1163_S01	v7		lowstringency_pd_outliers	NA
NAMPT	TH34_1163_S01	v7		lowstringency_pd_outliers	NA
NDRG1	TH34_1163_S01	v7		lowstringency_pd_outliers	HALLMARK_HYPOXIA(8/200),PID_HIF1_TFPATHWAY(5/66)
NECAP1	TH34_1163_S01	v7		lowstringency_pd_outliers	NA
NHLRC3	TH34_1163_S01	v7		lowstringency_pd_outliers	NA
NID2	TH34_1163_S01	v7		lowstringency_pd_outliers	NA
NIFK	TH34_1163_S01	v7		lowstringency_pd_outliers	NO_PATHWAY_SUPPORT_RESULTS
NOB1	TH34_1163_S01	v7		lowstringency_pd_outliers	NA
OSER1	TH34_1163_S01	v7		lowstringency_pd_outliers	NO_PATHWAY_SUPPORT_RESULTS
PCID2	TH34_1163_S01	v7		lowstringency_pd_outliers	NA
PDGFRA	TH34_1163_S01	v7	MIDOSTAURIN,Nilotinib,SORAFENIB,MOTESANIB,CRENOLANIB,OLARATUMAB,NILOTINIB,IMC-3G3,MEDI-575,SUNITINIB,X-82,Crenolanib,Regorafenib,PAZOPANIB,SORAFENIB TOSYLATE,Ponatinib,TANDUTINIB,PONATINIB,MASITINIB,IMATINIB,AMUVATINIB,RAMUCIRUMAB,Sunitinib,Imatinib,Olaratumab,MP470,REGORAFENIB,NINTEDANIB,Pazopanib	lowstringency_pd_outliers	NA
PDK4	TH34_1163_S01	v7		lowstringency_pd_outliers	NA
PDS5B	TH34_1163_S01	v7		lowstringency_pd_outliers	NA
PGA3	TH34_1163_S01	v7		lowstringency_pd_outliers	NA
PGA4	TH34_1163_S01	v7		lowstringency_pd_outliers	NA
PGA5	TH34_1163_S01	v7		lowstringency_pd_outliers	NA
PLIN2	TH34_1163_S01	v7		lowstringency_pd_outliers	HALLMARK_HYPOXIA(8/200),PID_HIF1_TFPATHWAY(5/66)
POMP	TH34_1163_S01	v7		lowstringency_pd_outliers	NA
POP4	TH34_1163_S01	v7		lowstringency_pd_outliers	NA
PRG4	TH34_1163_S01	v7		lowstringency_pd_outliers	NA
PROCR	TH34_1163_S01	v7		lowstringency_pd_outliers	NA
PTX3	TH34_1163_S01	v7		lowstringency_pd_outliers	NA
RBM39	TH34_1163_S01	v7		lowstringency_pd_outliers	NA
RNMT	TH34_1163_S01	v7		lowstringency_pd_outliers	NA
RP11-138I1.4	TH34_1163_S01	v7		lowstringency_pd_outliers	NO_PATHWAY_SUPPORT_RESULTS
RP11-229E13.4	TH34_1163_S01	v7		lowstringency_pd_outliers	NO_PATHWAY_SUPPORT_RESULTS
RP11-452G18.2	TH34_1163_S01	v7		lowstringency_pd_outliers	NO_PATHWAY_SUPPORT_RESULTS
RP11-467L13.4	TH34_1163_S01	v7		lowstringency_pd_outliers	NO_PATHWAY_SUPPORT_RESULTS
RP4-765C7.2	TH34_1163_S01	v7		lowstringency_pd_outliers	NO_PATHWAY_SUPPORT_RESULTS
RPL23AP42	TH34_1163_S01	v7		lowstringency_pd_outliers	NA
RPL41P2	TH34_1163_S01	v7		lowstringency_pd_outliers	NA
S1PR3	TH34_1163_S01	v7		lowstringency_pd_outliers	NA
SAP18	TH34_1163_S01	v7		lowstringency_pd_outliers	NA
SCARA5	TH34_1163_S01	v7		lowstringency_pd_outliers	NA
SF3B6	TH34_1163_S01	v7		lowstringency_pd_outliers	NO_PATHWAY_SUPPORT_RESULTS
SLC30A9	TH34_1163_S01	v7		lowstringency_pd_outliers	NA
SMIM3	TH34_1163_S01	v7		lowstringency_pd_outliers	NO_PATHWAY_SUPPORT_RESULTS
SNHG7	TH34_1163_S01	v7		lowstringency_pd_outliers	NA
SNORA27	TH34_1163_S01	v7		lowstringency_pd_outliers	NA
SNORA51	TH34_1163_S01	v7		lowstringency_pd_outliers	NA
SPG20	TH34_1163_S01	v7		lowstringency_pd_outliers	NA
SRP9P1	TH34_1163_S01	v7		lowstringency_pd_outliers	NA
STK24	TH34_1163_S01	v7		lowstringency_pd_outliers	NA
SUPT20H	TH34_1163_S01	v7		lowstringency_pd_outliers	NO_PATHWAY_SUPPORT_RESULTS
TAF1D	TH34_1163_S01	v7		lowstringency_pd_outliers	NA
TFPI	TH34_1163_S01	v7		lowstringency_pd_outliers	NA
THOC2	TH34_1163_S01	v7		lowstringency_pd_outliers	NA
TNMD	TH34_1163_S01	v7		lowstringency_pd_outliers	NA
TP53I11	TH34_1163_S01	v7		lowstringency_pd_outliers	NA
TPP2	TH34_1163_S01	v7		lowstringency_pd_outliers	NA
TSPEAR-AS1	TH34_1163_S01	v7		lowstringency_pd_outliers	NO_PATHWAY_SUPPORT_RESULTS
TSPEAR-AS2	TH34_1163_S01	v7		lowstringency_pd_outliers	NO_PATHWAY_SUPPORT_RESULTS
UBE2V1	TH34_1163_S01	v7		lowstringency_pd_outliers	NA
UBXN8	TH34_1163_S01	v7		lowstringency_pd_outliers	NA
UFM1	TH34_1163_S01	v7		lowstringency_pd_outliers	NA
UTP11L	TH34_1163_S01	v7		lowstringency_pd_outliers	NA
ZFAND2A	TH34_1163_S01	v7		lowstringency_pd_outliers	NA
